AID,GID,NID,CONTRIBUTOR
12956,5366,783,"NNP GZC Car '3WHITE', Person 'A'"
9852,5388,138,"NNP GZC Car '3WHITE', Person 'A'"
9859,5389,138,"NNP GZC Car '3WHITE', Person 'A'"
9865,5390,138,"NNP GZC Car '3WHITE', Person 'A'"
9850,5448,146,"NNP GZC Car '3WHITE', Person 'A'"
9885,5449,146,"NNP GZC Car '3WHITE', Person 'A'"
9811,5450,146,"NNP GZC Car '3WHITE', Person 'A'"
12882,5452,1728,"NNP GZC Car '3WHITE', Person 'A'"
12804,5453,1728,"NNP GZC Car '3WHITE', Person 'A'"
12949,5454,465,"NNP GZC Car '3WHITE', Person 'A'"
12837,5455,537,"NNP GZC Car '3WHITE', Person 'A'"
9878,5460,23,"NNP GZC Car '3WHITE', Person 'A'"
9877,5461,23,"NNP GZC Car '3WHITE', Person 'A'"
9820,5462,23,"NNP GZC Car '3WHITE', Person 'A'"
9875,5463,105,"NNP GZC Car '3WHITE', Person 'A'"
9847,5464,105,"NNP GZC Car '3WHITE', Person 'A'"
9929,5467,105,"NNP GZC Car '3WHITE', Person 'A'"
9894,5468,105,"NNP GZC Car '3WHITE', Person 'A'"
9866,5469,148,"NNP GZC Car '3WHITE', Person 'A'"
12964,5470,1012,"NNP GZC Car '3WHITE', Person 'A'"
9903,5471,105,"NNP GZC Car '3WHITE', Person 'A'"
9926,5472,105,"NNP GZC Car '3WHITE', Person 'A'"
9883,5474,148,"NNP GZC Car '3WHITE', Person 'A'"
9871,5475,105,"NNP GZC Car '3WHITE', Person 'A'"
9922,5476,105,"NNP GZC Car '3WHITE', Person 'A'"
9864,5479,148,"NNP GZC Car '3WHITE', Person 'A'"
12961,5480,1206,"NNP GZC Car '3WHITE', Person 'A'"
12962,5480,1178,"NNP GZC Car '3WHITE', Person 'A'"
12963,5480,1815,"NNP GZC Car '3WHITE', Person 'A'"
12840,5481,1206,"NNP GZC Car '3WHITE', Person 'A'"
12841,5481,1178,"NNP GZC Car '3WHITE', Person 'A'"
12852,5483,1736,"NNP GZC Car '3WHITE', Person 'A'"
12934,5484,1177,"NNP GZC Car '3WHITE', Person 'A'"
12883,5485,1146,"NNP GZC Car '3WHITE', Person 'A'"
12797,5486,1146,"NNP GZC Car '3WHITE', Person 'A'"
12826,5487,1727,"NNP GZC Car '3WHITE', Person 'A'"
12935,5488,487,"NNP GZC Car '3WHITE', Person 'A'"
12808,5489,1177,"NNP GZC Car '3WHITE', Person 'A'"
12803,5490,1730,"NNP GZC Car '3WHITE', Person 'A'"
12795,5491,1173,"NNP GZC Car '3WHITE', Person 'A'"
12810,5494,1217,"NNP GZC Car '3WHITE', Person 'A'"
12866,5495,1217,"NNP GZC Car '3WHITE', Person 'A'"
12867,5495,1229,"NNP GZC Car '3WHITE', Person 'A'"
12910,5496,1217,"NNP GZC Car '3WHITE', Person 'A'"
12815,5497,1229,"NNP GZC Car '3WHITE', Person 'A'"
12908,5498,1229,"NNP GZC Car '3WHITE', Person 'A'"
12906,5499,1229,"NNP GZC Car '3WHITE', Person 'A'"
12811,5500,1723,"NNP GZC Car '3WHITE', Person 'A'"
12812,5500,2054,"NNP GZC Car '3WHITE', Person 'A'"
12813,5500,1733,"NNP GZC Car '3WHITE', Person 'A'"
12791,5501,1723,"NNP GZC Car '3WHITE', Person 'A'"
12792,5501,2054,"NNP GZC Car '3WHITE', Person 'A'"
12858,5502,2054,"NNP GZC Car '3WHITE', Person 'A'"
12859,5502,1723,"NNP GZC Car '3WHITE', Person 'A'"
12875,5503,1723,"NNP GZC Car '3WHITE', Person 'A'"
12944,5504,1737,"NNP GZC Car '3WHITE', Person 'A'"
12945,5504,1729,"NNP GZC Car '3WHITE', Person 'A'"
12946,5504,1724,"NNP GZC Car '3WHITE', Person 'A'"
12936,5505,1737,"NNP GZC Car '3WHITE', Person 'A'"
12937,5505,1731,"NNP GZC Car '3WHITE', Person 'A'"
12868,5507,2177,"NNP GZC Car '3WHITE', Person 'A'"
12869,5509,2175,"NNP GZC Car '3WHITE', Person 'A'"
12814,5510,2175,"NNP GZC Car '3WHITE', Person 'A'"
12870,5511,2175,"NNP GZC Car '3WHITE', Person 'A'"
12938,5513,1725,"NNP GZC Car '3WHITE', Person 'A'"
12807,5514,1735,"NNP GZC Car '3WHITE', Person 'A'"
12865,5515,2172,"NNP GZC Car '3WHITE', Person 'A'"
12889,5517,1738,"NNP GZC Car '3WHITE', Person 'A'"
12890,5517,2170,"NNP GZC Car '3WHITE', Person 'A'"
12892,5533,1726,"NNP GZC Car '3WHITE', Person 'A'"
9873,5552,23,"NNP GZC Car '3WHITE', Person 'A'"
9891,5568,23,"NNP GZC Car '3WHITE', Person 'A'"
9827,5569,144,"NNP GZC Car '3WHITE', Person 'A'"
9828,5569,23,"NNP GZC Car '3WHITE', Person 'A'"
9821,5570,144,"NNP GZC Car '3WHITE', Person 'A'"
9822,5570,23,"NNP GZC Car '3WHITE', Person 'A'"
9900,5571,23,"NNP GZC Car '3WHITE', Person 'A'"
9889,5572,153,"NNP GZC Car '3WHITE', Person 'A'"
9863,5573,100,"NNP GZC Car '3WHITE', Person 'A'"
9925,5574,100,"NNP GZC Car '3WHITE', Person 'A'"
9917,5575,100,"NNP GZC Car '3WHITE', Person 'A'"
9839,5581,74,"NNP GZC Car '3WHITE', Person 'A'"
9840,5583,9,"NNP GZC Car '3WHITE', Person 'A'"
9855,5584,74,"NNP GZC Car '3WHITE', Person 'A'"
9856,5584,151,"NNP GZC Car '3WHITE', Person 'A'"
9916,5585,74,"NNP GZC Car '3WHITE', Person 'A'"
12871,5613,486,"NNP GZC Car '3WHITE', Person 'A'"
12831,5614,486,"NNP GZC Car '3WHITE', Person 'A'"
13816,5658,306,"NNP GZC Car '4RED', Person 'A'"
13844,5659,306,"NNP GZC Car '4RED', Person 'A'"
13867,5662,775,"NNP GZC Car '4RED', Person 'A'"
13857,5663,788,"NNP GZC Car '4RED', Person 'A'"
13858,5663,812,"NNP GZC Car '4RED', Person 'A'"
13863,5665,801,"NNP GZC Car '4RED', Person 'A'"
13822,5666,2139,"NNP GZC Car '4RED', Person 'A'"
13860,5667,812,"NNP GZC Car '4RED', Person 'A'"
13855,5668,2094,"NNP GZC Car '4RED', Person 'A'"
13859,5669,497,"NNP GZC Car '4RED', Person 'A'"
13835,5670,2140,"NNP GZC Car '4RED', Person 'A'"
13852,5671,1827,"NNP GZC Car '4RED', Person 'A'"
13842,5672,1826,"NNP GZC Car '4RED', Person 'A'"
13838,5673,1826,"NNP GZC Car '4RED', Person 'A'"
13839,5674,1998,"NNP GZC Car '4RED', Person 'A'"
13854,5675,1826,"NNP GZC Car '4RED', Person 'A'"
13832,5676,1659,"NNP GZC Car '4RED', Person 'A'"
13870,5677,293,"NNP GZC Car '4RED', Person 'A'"
13871,5677,2138,"NNP GZC Car '4RED', Person 'A'"
13833,5678,293,"NNP GZC Car '4RED', Person 'A'"
13834,5678,579,"NNP GZC Car '4RED', Person 'A'"
13823,5679,2138,"NNP GZC Car '4RED', Person 'A'"
13856,5680,485,"NNP GZC Car '4RED', Person 'A'"
13829,5694,2137,"NNP GZC Car '4RED', Person 'A'"
13836,5695,2137,"NNP GZC Car '4RED', Person 'A'"
9269,5713,253,"NNP GZC Car '4RED', Person 'A'"
13820,5726,2141,"NNP GZC Car '4RED', Person 'A'"
13864,5751,1935,"NNP GZC Car '4RED', Person 'A'"
13828,5752,278,"NNP GZC Car '4RED', Person 'A'"
13846,5754,278,"NNP GZC Car '4RED', Person 'A'"
13831,5755,278,"NNP GZC Car '4RED', Person 'A'"
13837,5756,278,"NNP GZC Car '4RED', Person 'A'"
13869,5797,2142,"NNP GZC Car '4RED', Person 'B'"
13862,5801,1659,"NNP GZC Car '4RED', Person 'B'"
13821,5816,278,"NNP GZC Car '4RED', Person 'B'"
13815,5817,278,"NNP GZC Car '4RED', Person 'B'"
13221,5825,1439,"NNP GZC Car '4WHITE', Person 'A'"
13233,5826,1439,"NNP GZC Car '4WHITE', Person 'A'"
13220,5827,1450,"NNP GZC Car '4WHITE', Person 'A'"
13219,5828,575,"NNP GZC Car '4WHITE', Person 'A'"
13227,5829,1446,"NNP GZC Car '4WHITE', Person 'A'"
9569,5834,124,"NNP GZC Car '4WHITE', Person 'A'"
9567,5835,124,"NNP GZC Car '4WHITE', Person 'A'"
9571,5836,124,"NNP GZC Car '4WHITE', Person 'A'"
13218,5837,1440,"NNP GZC Car '4WHITE', Person 'A'"
13235,5838,1440,"NNP GZC Car '4WHITE', Person 'A'"
13234,5842,1448,"NNP GZC Car '4WHITE', Person 'A'"
13231,5843,1449,"NNP GZC Car '4WHITE', Person 'A'"
13224,5844,1444,"NNP GZC Car '4WHITE', Person 'A'"
13225,5844,1454,"NNP GZC Car '4WHITE', Person 'A'"
13232,5845,1447,"NNP GZC Car '4WHITE', Person 'A'"
13228,5846,1451,"NNP GZC Car '4WHITE', Person 'A'"
13229,5846,1453,"NNP GZC Car '4WHITE', Person 'A'"
13230,5846,1452,"NNP GZC Car '4WHITE', Person 'A'"
13216,5847,580,"NNP GZC Car '4WHITE', Person 'A'"
13217,5847,1441,"NNP GZC Car '4WHITE', Person 'A'"
13222,5848,1445,"NNP GZC Car '4WHITE', Person 'A'"
13223,5848,1443,"NNP GZC Car '4WHITE', Person 'A'"
13226,5849,1442,"NNP GZC Car '4WHITE', Person 'A'"
15676,5937,2144,"NNP GZC Car '5RED', Person 'A'"
15739,5938,2146,"NNP GZC Car '5RED', Person 'A'"
15706,6074,2144,"NNP GZC Car '5RED', Person 'C'"
15708,6074,2143,"NNP GZC Car '5RED', Person 'C'"
15687,6075,2143,"NNP GZC Car '5RED', Person 'C'"
15699,6076,2144,"NNP GZC Car '5RED', Person 'C'"
15701,6076,2143,"NNP GZC Car '5RED', Person 'C'"
15742,6077,2147,"NNP GZC Car '5RED', Person 'C'"
15724,6078,2145,"NNP GZC Car '5RED', Person 'C'"
13474,6113,1420,"NNP GZC Car '5WHITE', Person 'A'"
13756,6114,504,"NNP GZC Car '5WHITE', Person 'A'"
13788,6115,1463,"NNP GZC Car '5WHITE', Person 'A'"
9290,6116,138,"NNP GZC Car '5WHITE', Person 'A'"
9292,6117,138,"NNP GZC Car '5WHITE', Person 'A'"
9293,6118,208,"NNP GZC Car '5WHITE', Person 'A'"
9299,6119,209,"NNP GZC Car '5WHITE', Person 'A'"
9282,6120,206,"NNP GZC Car '5WHITE', Person 'A'"
9298,6121,205,"NNP GZC Car '5WHITE', Person 'A'"
9287,6122,204,"NNP GZC Car '5WHITE', Person 'A'"
9295,6123,29,"NNP GZC Car '5WHITE', Person 'A'"
9291,6124,207,"NNP GZC Car '5WHITE', Person 'A'"
9294,6125,29,"NNP GZC Car '5WHITE', Person 'A'"
9283,6126,200,"NNP GZC Car '5WHITE', Person 'A'"
9288,6127,202,"NNP GZC Car '5WHITE', Person 'A'"
9289,6127,200,"NNP GZC Car '5WHITE', Person 'A'"
9285,6128,56,"NNP GZC Car '5WHITE', Person 'A'"
13810,6129,1861,"NNP GZC Car '5WHITE', Person 'A'"
13536,6130,1437,"NNP GZC Car '5WHITE', Person 'A'"
13772,6131,1877,"NNP GZC Car '5WHITE', Person 'A'"
13526,6132,1863,"NNP GZC Car '5WHITE', Person 'A'"
13527,6132,1461,"NNP GZC Car '5WHITE', Person 'A'"
13796,6133,1861,"NNP GZC Car '5WHITE', Person 'A'"
13478,6134,1423,"NNP GZC Car '5WHITE', Person 'A'"
13481,6135,920,"NNP GZC Car '5WHITE', Person 'A'"
13789,6136,1425,"NNP GZC Car '5WHITE', Person 'A'"
13549,6137,1469,"NNP GZC Car '5WHITE', Person 'A'"
13521,6138,1398,"NNP GZC Car '5WHITE', Person 'A'"
13790,6139,1785,"NNP GZC Car '5WHITE', Person 'A'"
13808,6140,1432,"NNP GZC Car '5WHITE', Person 'A'"
13794,6141,1398,"NNP GZC Car '5WHITE', Person 'A'"
13795,6142,1419,"NNP GZC Car '5WHITE', Person 'A'"
13488,6143,1431,"NNP GZC Car '5WHITE', Person 'A'"
13800,6144,1882,"NNP GZC Car '5WHITE', Person 'A'"
13483,6145,1405,"NNP GZC Car '5WHITE', Person 'A'"
13501,6146,1470,"NNP GZC Car '5WHITE', Person 'A'"
13785,6147,1404,"NNP GZC Car '5WHITE', Person 'A'"
13792,6148,1391,"NNP GZC Car '5WHITE', Person 'A'"
13784,6149,1390,"NNP GZC Car '5WHITE', Person 'A'"
13797,6150,1408,"NNP GZC Car '5WHITE', Person 'A'"
13479,6151,547,"NNP GZC Car '5WHITE', Person 'A'"
13471,6152,659,"NNP GZC Car '5WHITE', Person 'A'"
13502,6153,546,"NNP GZC Car '5WHITE', Person 'A'"
13503,6153,1403,"NNP GZC Car '5WHITE', Person 'A'"
13530,6154,546,"NNP GZC Car '5WHITE', Person 'A'"
13531,6154,1455,"NNP GZC Car '5WHITE', Person 'A'"
13805,6155,687,"NNP GZC Car '5WHITE', Person 'A'"
13485,6156,655,"NNP GZC Car '5WHITE', Person 'A'"
13537,6157,1460,"NNP GZC Car '5WHITE', Person 'A'"
13803,6158,1438,"NNP GZC Car '5WHITE', Person 'A'"
13499,6159,655,"NNP GZC Car '5WHITE', Person 'A'"
13519,6160,1434,"NNP GZC Car '5WHITE', Person 'A'"
13520,6160,547,"NNP GZC Car '5WHITE', Person 'A'"
13778,6161,659,"NNP GZC Car '5WHITE', Person 'A'"
13781,6162,821,"NNP GZC Car '5WHITE', Person 'A'"
13768,6163,1416,"NNP GZC Car '5WHITE', Person 'A'"
13496,6164,1428,"NNP GZC Car '5WHITE', Person 'A'"
13510,6165,1459,"NNP GZC Car '5WHITE', Person 'A'"
13532,6166,1389,"NNP GZC Car '5WHITE', Person 'A'"
13552,6167,879,"NNP GZC Car '5WHITE', Person 'A'"
13506,6168,1621,"NNP GZC Car '5WHITE', Person 'A'"
13548,6169,1429,"NNP GZC Car '5WHITE', Person 'A'"
13487,6170,1388,"NNP GZC Car '5WHITE', Person 'A'"
13766,6171,1415,"NNP GZC Car '5WHITE', Person 'A'"
13508,6172,1925,"NNP GZC Car '5WHITE', Person 'A'"
13763,6173,1396,"NNP GZC Car '5WHITE', Person 'A'"
13775,6174,1395,"NNP GZC Car '5WHITE', Person 'A'"
13771,6175,1388,"NNP GZC Car '5WHITE', Person 'A'"
13767,6176,1412,"NNP GZC Car '5WHITE', Person 'A'"
13467,6177,1457,"NNP GZC Car '5WHITE', Person 'A'"
13509,6178,1810,"NNP GZC Car '5WHITE', Person 'A'"
13786,6179,1411,"NNP GZC Car '5WHITE', Person 'A'"
13528,6180,1422,"NNP GZC Car '5WHITE', Person 'A'"
13774,6181,1810,"NNP GZC Car '5WHITE', Person 'A'"
13801,6182,1880,"NNP GZC Car '5WHITE', Person 'A'"
13468,6183,1464,"NNP GZC Car '5WHITE', Person 'A'"
13811,6184,1436,"NNP GZC Car '5WHITE', Person 'A'"
13494,6185,1121,"NNP GZC Car '5WHITE', Person 'A'"
13495,6186,1121,"NNP GZC Car '5WHITE', Person 'A'"
13761,6187,1414,"NNP GZC Car '5WHITE', Person 'A'"
13762,6187,1467,"NNP GZC Car '5WHITE', Person 'A'"
13783,6188,1387,"NNP GZC Car '5WHITE', Person 'A'"
13541,6189,1387,"NNP GZC Car '5WHITE', Person 'A'"
13539,6190,1942,"NNP GZC Car '5WHITE', Person 'A'"
13476,6191,1409,"NNP GZC Car '5WHITE', Person 'A'"
13489,6192,1675,"NNP GZC Car '5WHITE', Person 'A'"
13477,6193,1462,"NNP GZC Car '5WHITE', Person 'A'"
13813,6194,1942,"NNP GZC Car '5WHITE', Person 'A'"
13507,6195,1427,"NNP GZC Car '5WHITE', Person 'A'"
13798,6196,1407,"NNP GZC Car '5WHITE', Person 'A'"
13804,6197,721,"NNP GZC Car '5WHITE', Person 'A'"
13802,6198,718,"NNP GZC Car '5WHITE', Person 'A'"
13814,6199,747,"NNP GZC Car '5WHITE', Person 'A'"
13773,6200,1466,"NNP GZC Car '5WHITE', Person 'A'"
13807,6201,1034,"NNP GZC Car '5WHITE', Person 'A'"
13754,6202,1039,"NNP GZC Car '5WHITE', Person 'A'"
13779,6203,1421,"NNP GZC Car '5WHITE', Person 'A'"
13757,6204,1473,"NNP GZC Car '5WHITE', Person 'A'"
13498,6205,1041,"NNP GZC Car '5WHITE', Person 'A'"
13547,6206,1430,"NNP GZC Car '5WHITE', Person 'A'"
13538,6207,1399,"NNP GZC Car '5WHITE', Person 'A'"
13493,6208,1571,"NNP GZC Car '5WHITE', Person 'A'"
13776,6209,1458,"NNP GZC Car '5WHITE', Person 'A'"
13500,6210,1722,"NNP GZC Car '5WHITE', Person 'A'"
13770,6211,1509,"NNP GZC Car '5WHITE', Person 'A'"
13791,6212,1621,"NNP GZC Car '5WHITE', Person 'A'"
13486,6214,1426,"NNP GZC Car '5WHITE', Person 'A'"
13799,6215,1397,"NNP GZC Car '5WHITE', Person 'A'"
13505,6216,1128,"NNP GZC Car '5WHITE', Person 'A'"
13472,6217,1401,"NNP GZC Car '5WHITE', Person 'A'"
13812,6218,1402,"NNP GZC Car '5WHITE', Person 'A'"
13529,6219,1424,"NNP GZC Car '5WHITE', Person 'A'"
13759,6220,1433,"NNP GZC Car '5WHITE', Person 'A'"
13760,6220,1107,"NNP GZC Car '5WHITE', Person 'A'"
13522,6221,1435,"NNP GZC Car '5WHITE', Person 'A'"
13484,6222,1474,"NNP GZC Car '5WHITE', Person 'A'"
13546,6223,1465,"NNP GZC Car '5WHITE', Person 'A'"
13782,6224,1937,"NNP GZC Car '5WHITE', Person 'A'"
13504,6225,609,"NNP GZC Car '5WHITE', Person 'A'"
13490,6226,1471,"NNP GZC Car '5WHITE', Person 'A'"
13542,6227,1410,"NNP GZC Car '5WHITE', Person 'A'"
13755,6228,1393,"NNP GZC Car '5WHITE', Person 'A'"
13482,6229,1413,"NNP GZC Car '5WHITE', Person 'A'"
13480,6230,1400,"NNP GZC Car '5WHITE', Person 'A'"
13497,6231,1392,"NNP GZC Car '5WHITE', Person 'A'"
13809,6232,1496,"NNP GZC Car '5WHITE', Person 'A'"
13550,6233,1702,"NNP GZC Car '5WHITE', Person 'A'"
13540,6234,1394,"NNP GZC Car '5WHITE', Person 'A'"
13523,6235,668,"NNP GZC Car '5WHITE', Person 'A'"
13524,6235,355,"NNP GZC Car '5WHITE', Person 'A'"
13525,6235,1475,"NNP GZC Car '5WHITE', Person 'A'"
13764,6236,1523,"NNP GZC Car '5WHITE', Person 'A'"
13765,6236,1417,"NNP GZC Car '5WHITE', Person 'A'"
13491,6237,1417,"NNP GZC Car '5WHITE', Person 'A'"
13492,6237,1523,"NNP GZC Car '5WHITE', Person 'A'"
13470,6238,716,"NNP GZC Car '5WHITE', Person 'A'"
13793,6239,355,"NNP GZC Car '5WHITE', Person 'A'"
13551,6240,1959,"NNP GZC Car '5WHITE', Person 'A'"
13780,6241,701,"NNP GZC Car '5WHITE', Person 'A'"
13769,6242,1630,"NNP GZC Car '5WHITE', Person 'A'"
13806,6243,1468,"NNP GZC Car '5WHITE', Person 'A'"
13473,6244,1456,"NNP GZC Car '5WHITE', Person 'A'"
13545,6245,1625,"NNP GZC Car '5WHITE', Person 'A'"
13475,6246,1476,"NNP GZC Car '5WHITE', Person 'A'"
13518,6247,1499,"NNP GZC Car '5WHITE', Person 'A'"
13469,6248,1985,"NNP GZC Car '5WHITE', Person 'A'"
13758,6249,865,"NNP GZC Car '5WHITE', Person 'A'"
13544,6250,1472,"NNP GZC Car '5WHITE', Person 'A'"
13787,6251,1418,"NNP GZC Car '5WHITE', Person 'A'"
13543,6252,1694,"NNP GZC Car '5WHITE', Person 'A'"
13777,6253,1406,"NNP GZC Car '5WHITE', Person 'A'"
17453,6256,2090,"NNP GZC Car '6RED', Person 'A'"
17394,6257,2076,"NNP GZC Car '6RED', Person 'A'"
17657,6259,2019,"NNP GZC Car '6RED', Person 'A'"
17409,6260,343,"NNP GZC Car '6RED', Person 'A'"
17410,6260,2033,"NNP GZC Car '6RED', Person 'A'"
17820,6261,2033,"NNP GZC Car '6RED', Person 'A'"
17821,6261,343,"NNP GZC Car '6RED', Person 'A'"
17476,6262,2070,"NNP GZC Car '6RED', Person 'A'"
17866,6263,706,"NNP GZC Car '6RED', Person 'A'"
17530,6267,2063,"NNP GZC Car '6RED', Person 'A'"
17555,6268,2035,"NNP GZC Car '6RED', Person 'A'"
17534,6269,2035,"NNP GZC Car '6RED', Person 'A'"
17587,6272,2010,"NNP GZC Car '6RED', Person 'A'"
17789,6273,2010,"NNP GZC Car '6RED', Person 'A'"
17647,6274,2010,"NNP GZC Car '6RED', Person 'A'"
17589,6275,2028,"NNP GZC Car '6RED', Person 'A'"
17590,6275,2022,"NNP GZC Car '6RED', Person 'A'"
17501,6276,2023,"NNP GZC Car '6RED', Person 'A'"
17502,6276,2028,"NNP GZC Car '6RED', Person 'A'"
17602,6277,2023,"NNP GZC Car '6RED', Person 'A'"
17603,6277,2028,"NNP GZC Car '6RED', Person 'A'"
17861,6278,2056,"NNP GZC Car '6RED', Person 'A'"
17785,6279,2051,"NNP GZC Car '6RED', Person 'A'"
10062,6280,117,"NNP GZC Car '6RED', Person 'A'"
17637,6285,2044,"NNP GZC Car '6RED', Person 'A'"
17727,6290,2009,"NNP GZC Car '6RED', Person 'A'"
17597,6291,2037,"NNP GZC Car '6RED', Person 'A'"
17621,6293,2042,"NNP GZC Car '6RED', Person 'A'"
17617,6294,2012,"NNP GZC Car '6RED', Person 'A'"
17760,6297,2037,"NNP GZC Car '6RED', Person 'A'"
17685,6298,2012,"NNP GZC Car '6RED', Person 'A'"
17493,6299,1859,"NNP GZC Car '6RED', Person 'A'"
17494,6299,2034,"NNP GZC Car '6RED', Person 'A'"
17754,6300,2034,"NNP GZC Car '6RED', Person 'A'"
17755,6300,1859,"NNP GZC Car '6RED', Person 'A'"
17463,6303,2039,"NNP GZC Car '6RED', Person 'A'"
17810,6304,2039,"NNP GZC Car '6RED', Person 'A'"
17762,6306,1868,"NNP GZC Car '6RED', Person 'A'"
17395,6316,2024,"NNP GZC Car '6RED', Person 'A'"
17531,6317,2024,"NNP GZC Car '6RED', Person 'A'"
17740,6318,2021,"NNP GZC Car '6RED', Person 'A'"
17827,6321,2030,"NNP GZC Car '6RED', Person 'A'"
17768,6322,2067,"NNP GZC Car '6RED', Person 'A'"
17771,6324,365,"NNP GZC Car '6RED', Person 'A'"
17466,6325,340,"NNP GZC Car '6RED', Person 'A'"
17398,6326,2014,"NNP GZC Car '6RED', Person 'A'"
17545,6327,959,"NNP GZC Car '6RED', Person 'A'"
17546,6327,2014,"NNP GZC Car '6RED', Person 'A'"
17537,6328,2014,"NNP GZC Car '6RED', Person 'A'"
17538,6328,959,"NNP GZC Car '6RED', Person 'A'"
17652,6345,2016,"NNP GZC Car '6RED', Person 'A'"
17653,6345,2017,"NNP GZC Car '6RED', Person 'A'"
17627,6346,2040,"NNP GZC Car '6RED', Person 'A'"
17872,6348,2066,"NNP GZC Car '6RED', Person 'A'"
17714,6349,2015,"NNP GZC Car '6RED', Person 'A'"
17692,6350,2015,"NNP GZC Car '6RED', Person 'A'"
17608,6351,2040,"NNP GZC Car '6RED', Person 'A'"
17609,6351,2026,"NNP GZC Car '6RED', Person 'A'"
17651,6359,1028,"NNP GZC Car '6RED', Person 'A'"
17529,6360,1210,"NNP GZC Car '6RED', Person 'A'"
17874,6364,2055,"NNP GZC Car '6RED', Person 'A'"
17579,6368,2036,"NNP GZC Car '6RED', Person 'A'"
17671,6369,2080,"NNP GZC Car '6RED', Person 'A'"
17715,6371,2036,"NNP GZC Car '6RED', Person 'A'"
17591,6373,2011,"NNP GZC Car '6RED', Person 'A'"
17720,6376,2011,"NNP GZC Car '6RED', Person 'A'"
17337,6377,2011,"NNP GZC Car '6RED', Person 'A'"
17553,6378,2020,"NNP GZC Car '6RED', Person 'A'"
17554,6378,2011,"NNP GZC Car '6RED', Person 'A'"
17549,6379,2011,"NNP GZC Car '6RED', Person 'A'"
17550,6379,2020,"NNP GZC Car '6RED', Person 'A'"
17682,6380,2011,"NNP GZC Car '6RED', Person 'A'"
17683,6380,2020,"NNP GZC Car '6RED', Person 'A'"
17673,6381,2060,"NNP GZC Car '6RED', Person 'A'"
17790,6382,2057,"NNP GZC Car '6RED', Person 'A'"
17829,6383,493,"NNP GZC Car '6RED', Person 'A'"
17701,6384,493,"NNP GZC Car '6RED', Person 'A'"
17575,6385,2038,"NNP GZC Car '6RED', Person 'A'"
17576,6385,493,"NNP GZC Car '6RED', Person 'A'"
17694,6387,493,"NNP GZC Car '6RED', Person 'A'"
17696,6387,2085,"NNP GZC Car '6RED', Person 'A'"
17430,6391,2038,"NNP GZC Car '6RED', Person 'A'"
17739,6395,2032,"NNP GZC Car '6RED', Person 'A'"
17345,6396,2018,"NNP GZC Car '6RED', Person 'A'"
17712,6397,2032,"NNP GZC Car '6RED', Person 'A'"
17422,6398,1148,"NNP GZC Car '6RED', Person 'A'"
17414,6400,1148,"NNP GZC Car '6RED', Person 'A'"
17844,6401,1148,"NNP GZC Car '6RED', Person 'A'"
17845,6401,2073,"NNP GZC Car '6RED', Person 'A'"
17679,6403,2082,"NNP GZC Car '6RED', Person 'A'"
17418,6405,1228,"NNP GZC Car '6RED', Person 'A'"
17709,6406,1228,"NNP GZC Car '6RED', Person 'A'"
17519,6408,2065,"NNP GZC Car '6RED', Person 'A'"
17560,6419,1874,"NNP GZC Car '6RED', Person 'A'"
17371,6420,2041,"NNP GZC Car '6RED', Person 'A'"
17865,6426,693,"NNP GZC Car '6RED', Person 'B'"
17856,6429,2047,"NNP GZC Car '6RED', Person 'B'"
17503,6430,2068,"NNP GZC Car '6RED', Person 'B'"
17492,6432,2079,"NNP GZC Car '6RED', Person 'B'"
17730,6433,2047,"NNP GZC Car '6RED', Person 'B'"
17475,6435,2086,"NNP GZC Car '6RED', Person 'B'"
17488,6436,2019,"NNP GZC Car '6RED', Person 'B'"
17400,6439,2033,"NNP GZC Car '6RED', Person 'B'"
17513,6440,343,"NNP GZC Car '6RED', Person 'B'"
17801,6441,2091,"NNP GZC Car '6RED', Person 'B'"
17467,6442,2061,"NNP GZC Car '6RED', Person 'B'"
17397,6443,693,"NNP GZC Car '6RED', Person 'B'"
17566,6444,2078,"NNP GZC Car '6RED', Person 'B'"
17474,6446,2052,"NNP GZC Car '6RED', Person 'B'"
17659,6447,706,"NNP GZC Car '6RED', Person 'B'"
17691,6455,2008,"NNP GZC Car '6RED', Person 'B'"
17533,6456,2008,"NNP GZC Car '6RED', Person 'B'"
17625,6458,2075,"NNP GZC Car '6RED', Person 'B'"
10110,6460,189,"NNP GZC Car '6RED', Person 'B'"
10052,6461,259,"NNP GZC Car '6RED', Person 'B'"
10074,6465,189,"NNP GZC Car '6RED', Person 'B'"
17704,6470,2023,"NNP GZC Car '6RED', Person 'B'"
17871,6472,2023,"NNP GZC Car '6RED', Person 'B'"
17508,6473,2023,"NNP GZC Car '6RED', Person 'B'"
17515,6477,2023,"NNP GZC Car '6RED', Person 'B'"
17711,6478,2028,"NNP GZC Car '6RED', Person 'B'"
17485,6479,2022,"NNP GZC Car '6RED', Person 'B'"
17796,6482,2051,"NNP GZC Car '6RED', Person 'B'"
17605,6508,2044,"NNP GZC Car '6RED', Person 'B'"
17341,6509,2009,"NNP GZC Car '6RED', Person 'B'"
17674,6512,2093,"NNP GZC Car '6RED', Person 'B'"
17392,6514,2092,"NNP GZC Car '6RED', Person 'B'"
17487,6515,862,"NNP GZC Car '6RED', Person 'B'"
17780,6516,2039,"NNP GZC Car '6RED', Person 'B'"
17665,6517,2046,"NNP GZC Car '6RED', Person 'B'"
17381,6518,2012,"NNP GZC Car '6RED', Person 'B'"
